Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value,Channel_Group,Campaign_Group,Week,Year
2023-08-27,google,cpc,City - Tampa Bay,desktop,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,240,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,City - Tampa Bay,mobile,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,City - Tucson,desktop,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,Furnished Apartments,desktop,0,0,0,0,1,6,17,44,0,0,0,0,0.0,67,134,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,Furnished Apartments,mobile,0,0,0,0,1,1,9,7,0,0,0,0,0.0,17,34,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,Furnished Finder,desktop,0,0,0,62,137,252,469,381,0,0,0,0,0.0,1102,2204,14880,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,Furnished Finder,mobile,0,0,0,28,123,112,207,188,0,0,0,0,0.0,507,1014,6720,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,Furnished Finder,tablet,0,0,0,0,3,4,12,8,0,0,0,0,0.0,24,48,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,Furnished Monthly Rentals,desktop,0,0,0,7,14,34,35,76,0,0,0,0,0.0,145,290,1680,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,Furnished Monthly Rentals,mobile,0,0,0,1,8,21,58,88,0,0,0,0,0.0,167,334,240,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,google,cpc,Furnished Monthly Rentals,tablet,0,0,0,0,0,8,23,2,0,0,0,0,0.0,33,66,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-27,travelnursehousing.com,referral,(referral),desktop,0,0,0,6,11,12,14,26,0,0,0,0,0.0,52,104,1440,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-27,travelnursehousing.com,referral,(referral),mobile,0,0,0,3,11,0,16,15,0,0,0,0,0.0,31,62,720,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-27,travelnursehousing.com,referral,(referral),tablet,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2024-08-19,bing,cpc,FF - Search - Property Owners,desktop,0,0,0,8,23,35,36,66,8,0,0,0,0.0,145,290,1920,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-19,bing,cpc,FF - Search - Property Owners,mobile,0,0,0,0,51,3,0,3,1,0,0,0,0.0,7,14,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-19,bing,cpc,Search - Corporate,desktop,0,0,0,0,1,0,1,1,1,0,0,0,0.0,3,6,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-19,bing,cpc,Search - Landlord,desktop,0,0,0,0,2,0,0,1,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-19,bing,cpc,Search - Travel Nurse,desktop,0,0,0,0,1,2,3,21,2,0,0,0,0.0,28,56,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-19,bing,cpc,Search - Travel Nurse,mobile,0,0,0,0,3,0,1,1,1,0,0,0,0.0,3,6,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-19,bing,cpc,Search - Travel Nurse Housing,desktop,0,0,0,2,3,1,0,0,0,0,0,0,0.0,1,2,480,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-19,google,cpc,Search - Healthcare,desktop,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - Healthcare,34,2024
2024-08-19,google,cpc,Search - Healthcare,mobile,0,0,0,0,0,0,4,4,0,0,0,0,0.0,8,16,0,SEM Non-Brand,Google Search - Healthcare,34,2024
2024-08-19,google,cpc,Search - Housing,desktop,0,0,0,3,6,12,24,25,1,0,0,0,0.0,62,124,720,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-19,google,cpc,Search - Housing,mobile,0,0,0,4,4,3,0,11,0,0,0,0,0.0,14,28,960,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-19,google,cpc,Search - Housing,desktop,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2,4,0,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-19,google,cpc,Search - Landlord,desktop,0,0,0,1,14,2,11,9,2,0,0,0,0.0,24,48,240,SEM Non-Brand,Google Search - Landlord,34,2024
2024-08-19,google,cpc,Search - Landlord,mobile,0,0,0,4,10,2,0,1,2,0,0,0,0.0,5,10,960,SEM Non-Brand,Google Search - Landlord,34,2024
2024-08-19,google,cpc,Search - Landlord - Corporate,desktop,0,0,0,0,5,10,0,5,1,0,0,0,0.0,16,32,0,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-19,google,cpc,Search - Landlord - Corporate,mobile,0,0,0,0,2,5,0,0,1,0,0,0,0.0,6,12,0,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-19,google,cpc,Search - Landlord - Corporate,tablet,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-19,google,cpc,Search - Travel Nurse,desktop,0,0,0,5,8,1,0,1,0,0,0,0,0.0,2,4,1200,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-19,google,cpc,Search - Travel Nurse,mobile,0,0,0,0,3,5,1,2,1,0,0,0,0.0,9,18,0,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-19,google,cpc,Search - Travel Nurse Housing,desktop,0,0,0,2,2,4,0,1,0,0,0,0,0.0,5,10,480,SEM Non-Brand,Google Search - Travel Nurse Housing,34,2024
2024-08-19,google,cpc,Search - Travel Nurse Housing,mobile,0,0,0,1,2,0,2,13,0,0,0,0,0.0,15,30,240,SEM Non-Brand,Google Search - Travel Nurse Housing,34,2024
2024-08-19,google,cpc,Search - Travel Nurse Housing,desktop,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - Travel Nurse Housing,34,2024
2024-08-19,travelnursehousing.com,referral,(referral),desktop,0,0,0,12,29,13,5,55,1,0,0,0,0.0,74,148,2880,SEM Non-Brand,Google Search - TNH Non-Brand,34,2024
2024-08-19,travelnursehousing.com,referral,(referral),mobile,0,0,0,4,43,26,4,19,0,0,0,0,0.0,49,98,960,SEM Non-Brand,Google Search - TNH Non-Brand,34,2024
2024-08-19,travelnursehousing.com,referral,(referral),tablet,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2024
2024-08-20,bing,cpc,FF - Search - Property Owners,desktop,0,0,0,9,19,22,39,71,13,0,0,0,0.0,145,290,2160,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,bing,cpc,FF - Search - Property Owners,mobile,0,0,0,0,31,1,0,3,2,0,0,0,0.0,6,12,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,bing,cpc,Search - Corporate,desktop,0,0,0,0,0,1,4,9,1,0,0,0,0.0,15,30,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,bing,cpc,Search - Corporate,tablet,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,2,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,bing,cpc,Search - FF - Travel Nurse - test max conv purchase 20240530,desktop,0,0,0,0,0,0,1,1,0,0,0,0,0.0,2,4,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,bing,cpc,Search - Landlord,desktop,0,0,0,0,1,0,1,5,0,0,0,0,0.0,6,12,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,bing,cpc,Search - Travel Nurse,desktop,0,0,0,3,4,0,0,2,1,0,0,0,0.0,3,6,720,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,bing,cpc,Search - Travel Nurse,mobile,0,0,0,0,3,0,1,0,1,0,0,0,0.0,2,4,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,bing,cpc,Search - Travel Nurse Housing,desktop,0,0,0,0,2,1,3,4,1,0,0,0,0.0,9,18,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-20,google,cpc,Search - Competitors,mobile,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2024
2024-08-20,google,cpc,Search - Healthcare,desktop,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - Healthcare,34,2024
2024-08-20,google,cpc,Search - Healthcare,mobile,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Healthcare,34,2024
2024-08-20,google,cpc,Search - Housing,desktop,0,0,0,2,5,2,14,14,1,0,0,0,0.0,31,62,480,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-20,google,cpc,Search - Housing,mobile,0,0,0,1,6,4,0,4,0,0,0,0,0.0,8,16,240,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-20,google,cpc,Search - Housing,tablet,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-20,google,cpc,Search - Landlord,desktop,0,0,0,2,8,2,4,11,2,0,0,0,0.0,19,38,480,SEM Non-Brand,Google Search - Landlord,34,2024
2024-08-20,google,cpc,Search - Landlord,mobile,0,0,0,0,4,1,0,6,3,0,0,0,0.0,10,20,0,SEM Non-Brand,Google Search - Landlord,34,2024
2024-08-20,google,cpc,Search - Landlord - Corporate,desktop,0,0,0,3,5,5,1,5,0,0,0,0,0.0,11,22,720,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-20,google,cpc,Search - Landlord - Corporate,mobile,0,0,0,1,9,1,0,0,1,0,0,0,0.0,2,4,240,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-20,google,cpc,Search - Travel Nurse,desktop,0,0,0,1,7,3,5,16,0,0,0,0,0.0,24,48,240,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-20,google,cpc,Search - Travel Nurse,mobile,0,0,0,0,9,3,0,8,3,0,0,0,0.0,14,28,0,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-20,google,cpc,Search - Travel Nurse,mobile,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-20,google,cpc,Search - Travel Nurse Housing,desktop,0,0,0,1,3,0,0,1,0,0,0,0,0.0,1,2,240,SEM Non-Brand,Google Search - Travel Nurse Housing,34,2024
2024-08-20,google,cpc,Search - Travel Nurse Housing,mobile,0,0,0,0,5,0,1,0,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - Travel Nurse Housing,34,2024
2024-08-20,google,cpc,Search - Travel Nurse Housing,desktop,0,0,0,0,0,5,0,0,0,0,0,0,0.0,5,10,0,SEM Non-Brand,Google Search - Travel Nurse Housing,34,2024
2024-08-20,travelnursehousing.com,referral,(referral),desktop,0,0,0,9,33,9,14,35,0,0,0,0,0.0,58,116,2160,SEM Non-Brand,Google Search - TNH Non-Brand,34,2024
2024-08-20,travelnursehousing.com,referral,(referral),mobile,0,0,0,7,36,14,4,17,0,0,0,0,0.0,35,70,1680,SEM Non-Brand,Google Search - TNH Non-Brand,34,2024
2024-08-20,travelnursehousing.com,referral,(referral),tablet,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2024
2024-08-21,bing,cpc,FF - Search - Property Owners,desktop,0,0,0,6,12,16,39,44,4,0,0,0,0.0,103,206,1440,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,FF - Search - Property Owners,mobile,0,0,0,1,33,0,0,3,1,0,0,0,0.0,4,8,240,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Corporate,desktop,0,0,0,0,1,0,2,1,1,0,0,0,0.0,4,8,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - FF - Travel Nurse - test max conv purchase 20240530,desktop,0,0,0,0,0,0,1,7,0,0,0,0,0.0,8,16,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Landlord,desktop,0,0,0,0,1,1,0,5,0,0,0,0,0.0,6,12,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Landlord,mobile,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Travel Nurse,desktop,0,0,0,0,3,1,0,2,0,0,0,0,0.0,3,6,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Travel Nurse,mobile,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Travel Nurse,tablet,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Travel Nurse Housing,desktop,0,0,0,1,7,2,5,5,0,0,0,0,0.0,12,24,240,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,google,cpc,Search - Competitors,mobile,0,0,0,0,0,2,0,0,0,0,0,0,0.0,2,4,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2024
2024-08-21,google,cpc,Search - Corporate,desktop,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2,0,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-21,google,cpc,Search - Corporate,mobile,0,0,0,0,0,2,2,0,1,0,0,0,0.0,5,10,0,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-21,google,cpc,Search - Healthcare,desktop,0,0,0,0,0,1,2,0,0,0,0,0,0.0,3,6,0,SEM Non-Brand,Google Search - Healthcare,34,2024
2024-08-21,google,cpc,Search - Healthcare,mobile,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Healthcare,34,2024
2024-08-21,google,cpc,Search - Housing,desktop,0,0,0,3,2,2,13,13,0,0,0,0,0.0,28,56,720,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-21,google,cpc,Search - Housing,mobile,0,0,0,0,1,3,1,4,3,0,0,0,0.0,11,22,0,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-21,google,cpc,Search - Landlord,desktop,0,0,0,3,5,1,5,5,0,0,0,0,0.0,11,22,720,SEM Non-Brand,Google Search - Landlord,34,2024
2024-08-21,google,cpc,Search - Landlord,mobile,0,0,0,0,2,5,1,2,0,0,0,0,0.0,8,16,0,SEM Non-Brand,Google Search - Landlord,34,2024
2024-08-21,google,cpc,Search - Landlord - Corporate,desktop,0,0,0,3,5,3,0,0,0,0,0,0,0.0,3,6,720,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-21,google,cpc,Search - Landlord - Corporate,mobile,0,0,0,0,2,1,1,1,0,0,0,0,0.0,3,6,0,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-21,google,cpc,Search - Landlord - Corporate,tablet,0,0,0,0,1,1,5,7,0,0,0,0,0.0,13,26,0,SEM Non-Brand,Google Search - Corporate,34,2024
2024-08-21,google,cpc,Search - Travel Nurse,desktop,0,0,0,3,7,6,5,27,1,0,0,0,0.0,39,78,720,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-21,google,cpc,Search - Travel Nurse,mobile,0,0,0,2,8,0,0,1,0,0,0,0,0.0,1,2,480,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-21,google,cpc,Search - Travel Nurse,tablet,0,0,0,0,0,0,0,3,0,0,0,0,0.0,3,6,0,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-21,google,cpc,Search - Travel Nurse,mobile,0,0,0,0,0,1,1,3,0,0,0,0,0.0,5,10,0,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2024-08-21,google,cpc,Search - Travel Nurse Housing,desktop,0,0,0,3,8,1,1,3,0,0,0,0,0.0,5,10,720,SEM Non-Brand,Google Search - Travel Nurse Housing,34,2024
