Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Impression_population,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value
20231217,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,51,137.0,10,12.48,0,0,0
20231217,google,cpc,City - Nashville,TABLET,0,0,0,0,0,0,0,0,0,0,5,5.0,2,2.68,0,0,0
20231217,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,57,118.0,7,28.995,0,0,0
20231217,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,61,169.0,16,17.494503,0,0,0
20231217,google,cpc,City - Orlando,TABLET,0,0,0,0,0,0,0,0,0,0,4,12.0,2,3.23,0,0,0
20231217,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,48,115.0,10,45.47,0,0,0
20231217,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,30,213.0,17,17.94,0,0,0
20231217,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,5,11.0,2,1.28,0,0,0
20231217,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,20,31.0,7,41.75,0,0,0
20231217,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,25,47.0,3,17.0,0,0,0
20231217,google,cpc,City - Salt Lake City,TABLET,0,0,0,0,0,0,0,0,0,0,2,3.0,1,0.01,0,0,0
20231217,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,45,91.0,14,44.357741,0,0,0
20231217,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,50,122.0,9,6.176184,0,0,0
20231217,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,1,8.0,0,0.0,0,0,0
20231217,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,52,133.0,8,41.73,0,0,0
20231217,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,35,141.0,4,5.89,0,0,0
20231217,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,3,6.0,1,5.48,0,0,0
20231217,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,16,160.16016016016016,6,12.2,0,0,0
20231217,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,55,458.0,16,37.71,0,0,0
20231217,google,cpc,City - Seattle,TABLET,0,0,0,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0,0
20231217,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,25,34.0,5,20.665,0,0,0
20231217,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,55,84.0,13,25.745,0,0,0
20231217,google,cpc,City - Tampa Bay,TABLET,0,0,0,0,0,0,0,0,0,0,2,2.0,1,0.41,0,0,0
20231217,google,cpc,City - Tucson,DESKTOP,0,0,0,0,0,0,0,0,0,0,44,72.0,12,26.03,0,0,0
20231217,google,cpc,City - Tucson,MOBILE,0,0,0,0,0,0,0,0,0,0,64,127.0,19,22.16,0,0,0
20231217,google,cpc,City - Tucson,TABLET,0,0,0,0,0,0,0,0,0,0,3,5.0,2,1.45,0,0,0
20231217,google,cpc,City - Washington DC,DESKTOP,0,0,0,0,0,0,0,0,0,0,36,128.0,5,41.75,0,0,0
20231217,google,cpc,City - Washington DC,MOBILE,0,0,0,0,0,0,0,0,0,0,23,103.0,6,9.15,0,0,0
20231217,google,cpc,City - Washington DC,TABLET,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
20231217,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,523,3442.2432432432433,106,147.78,0,0,0
20231217,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,1322,12548.472472472473,355,352.49,0,0,0
20231217,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,73,694.6906906906906,17,16.24,0,0,0
20231217,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,3525,4737.0,2166,595.88,0,0,0
20231217,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,7469,9343.496441520076,4405,1921.24,0,0,0
20231217,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,254,328.0,144,57.65,0,0,0
20231217,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,1412,10710.33033033033,303,484.53000000000003,0,0,0
20231217,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,3858,37582.46746746747,860,983.55,0,0,0
20231217,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,231,2222.2122122122123,57,81.58,0,0,0
20231217,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,430,1279.0,102,466.48582500000003,0,0,0
20231217,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,1636,4591.0,398,1482.498975,0,0,0
20231217,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,32,61.0,8,30.999177,0,0,0
20231217,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,537,619.0,160,899.557732,0,0,0
20231217,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,647,803.0,155,545.642361,0,0,0
20231217,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,29,35.0,11,51.455354,0,0,0
20231217,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,250,250.0,1,0.338954,0,0,0
20231217,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,406,406.0,7,2.057034,0,0,0
20231217,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,105,105.0,0,0.0,0,0,0
20231218,google,cpc,City - Albuquerque,DESKTOP,0,0,0,0,0,0,0,0,0,0,36,65.0,16,62.265,0,0,0
20231218,google,cpc,City - Albuquerque,MOBILE,0,0,0,0,0,0,0,0,0,0,45,117.0,9,20.1,0,0,0
20231218,google,cpc,City - Albuquerque,TABLET,0,0,0,0,0,0,0,0,0,0,5,6.0,0,0.0,0,0,0
20231218,google,cpc,City - Atlanta,DESKTOP,0,0,0,0,0,0,0,0,0,0,40,118.99999999999999,6,14.72,0,0,0
20231218,google,cpc,City - Atlanta,MOBILE,0,0,0,0,0,0,0,0,0,0,76,234.0,18,36.31,0,0,0
20231218,google,cpc,City - Atlanta,TABLET,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0.0,0,0,0
20231218,google,cpc,City - Austin,DESKTOP,0,0,0,0,0,0,0,0,0,0,67,288.0,10,44.089217,0,0,0
20231218,google,cpc,City - Austin,MOBILE,0,0,0,0,0,0,0,0,0,0,13,128.0,4,6.35,0,0,0
20231218,google,cpc,City - Austin,TABLET,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
20231218,google,cpc,City - Boston,DESKTOP,0,0,0,0,0,0,0,0,0,0,77,243.99999999999997,11,52.07,0,0,0
20231218,google,cpc,City - Boston,MOBILE,0,0,0,0,0,0,0,0,0,0,26,169.0,3,3.0,0,0,0
20231218,google,cpc,City - Boston,TABLET,0,0,0,0,0,0,0,0,0,0,4,6.0,1,2.05,0,0,0
20231218,google,cpc,City - Charleston,DESKTOP,0,0,0,0,0,0,0,0,0,0,32,56.0,9,21.73,0,0,0
20231218,google,cpc,City - Charleston,MOBILE,0,0,0,0,0,0,0,0,0,0,22,51.0,8,30.79,0,0,0
20231218,google,cpc,City - Charleston,TABLET,0,0,0,0,0,0,0,0,0,0,3,4.0,0,0.0,0,0,0
20231218,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,34,340.34034034034033,10,27.59,0,0,0
20231218,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,54,540.5405405405405,10,22.57,0,0,0
20231218,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,2,13.0,0,0.0,0,0,0
20231218,google,cpc,City - Dallas,DESKTOP,0,0,0,0,0,0,0,0,0,0,55,139.0,9,27.45,0,0,0
20231218,google,cpc,City - Dallas,MOBILE,0,0,0,0,0,0,0,0,0,0,25,144.0,8,14.63,0,0,0
20231218,google,cpc,City - Dallas,TABLET,0,0,0,0,0,0,0,0,0,0,1,6.0,1,7.37,0,0,0
20231218,google,cpc,City - Houston,DESKTOP,0,0,0,0,0,0,0,0,0,0,47,313.0,5,11.37,0,0,0
20231218,google,cpc,City - Houston,MOBILE,0,0,0,0,0,0,0,0,0,0,131,780.0000000000001,20,40.06,0,0,0
20231218,google,cpc,City - Houston,TABLET,0,0,0,0,0,0,0,0,0,0,6,14.0,0,0.0,0,0,0
20231218,google,cpc,City - Los Angeles,DESKTOP,0,0,0,0,0,0,0,0,0,0,73,447.0,16,56.62,0,0,0
20231218,google,cpc,City - Los Angeles,MOBILE,0,0,0,0,0,0,0,0,0,0,49,326.0,6,7.44,0,0,0
20231218,google,cpc,City - Los Angeles,TABLET,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
20231218,google,cpc,City - Miami - CPC,DESKTOP,0,0,0,0,0,0,0,0,0,0,32,320.3203203203203,8,19.13,0,0,0
20231218,google,cpc,City - Miami - CPC,MOBILE,0,0,0,0,0,0,0,0,0,0,63,630.6306306306307,16,28.02,0,0,0
20231218,google,cpc,City - Miami - CPC,TABLET,0,0,0,0,0,0,0,0,0,0,1,10.01001001001001,1,2.82,0,0,0
20231218,google,cpc,City - Nashville,DESKTOP,0,0,0,0,0,0,0,0,0,0,73,137.0,11,40.294191,0,0,0
20231218,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,40,84.0,9,11.15,0,0,0
20231218,google,cpc,City - Nashville,TABLET,0,0,0,0,0,0,0,0,0,0,2,2.0,0,0.0,0,0,0
20231218,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,52,105.0,13,34.29,0,0,0
20231218,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,48,158.0,16,18.245,0,0,0
20231218,google,cpc,City - Orlando,TABLET,0,0,0,0,0,0,0,0,0,0,2,4.0,1,0.99,0,0,0
20231218,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,87,188.0,23,49.085,0,0,0
20231218,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,32,249.00000000000003,7,10.03,0,0,0
20231218,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,4,15.0,0,0.0,0,0,0
20231218,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,28,62.0,8,51.48,0,0,0
20231218,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,13,24.0,5,5.175,0,0,0
20231218,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,93,195.0,28,42.683258,0,0,0
20231218,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,26,133.0,8,8.724792,0,0,0
20231218,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
20231218,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,80,188.0,10,42.92,0,0,0
20231218,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,17,72.0,6,8.88,0,0,0
20231218,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0.0,0,0,0
20231218,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,39,372.3703703703704,7,17.63,0,0,0
20231218,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,54,482.0,11,34.45,0,0,0
20231218,google,cpc,City - Seattle,TABLET,0,0,0,0,0,0,0,0,0,0,2,15.0,0,0.0,0,0,0
20231218,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,51,67.0,17,75.4,0,0,0
20231218,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,48,92.0,9,23.81,0,0,0
20231218,google,cpc,City - Tampa Bay,TABLET,0,0,0,0,0,0,0,0,0,0,6,6.0,1,0.78,0,0,0
20231218,google,cpc,City - Tucson,DESKTOP,0,0,0,0,0,0,0,0,0,0,45,102.0,7,24.87,0,0,0
20231218,google,cpc,City - Tucson,MOBILE,0,0,0,0,0,0,0,0,0,0,31,76.0,13,24.07,0,0,0
20231218,google,cpc,City - Washington DC,DESKTOP,0,0,0,0,0,0,0,0,0,0,88,235.0,10,46.74,0,0,0
20231218,google,cpc,City - Washington DC,MOBILE,0,0,0,0,0,0,0,0,0,0,23,113.0,3,10.61,0,0,0
20231218,google,cpc,City - Washington DC,TABLET,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0
20231218,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,559,4190.0340340340335,119,161.05,0,0,0
20231218,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,1115,10647.590590590591,343,346.51,0,0,0
20231218,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,43,403.4004004004004,12,10.85,0,0,0
20231218,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,5841,7913.999999999999,3610,934.4300000000001,0,0,0
20231218,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,8442,10677.0,5111,1822.1200000000001,0,0,0
20231218,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,307,411.0,166,35.19,0,0,0
20231218,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,1712,13217.782782782782,361,575.29,0,0,0
20231218,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,3275,31494.35135135135,805,955.6999999999999,0,0,0
20231218,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,150,1447.4414414414414,32,39.28,0,0,0
20231218,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,627,1966.0,150,615.5888950000001,0,0,0
20231218,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,1584,4914.276333789329,346,1304.89401,0,0,0
20231218,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,30,73.0,8,27.046168,0,0,0
20231218,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,778,903.0,240,1254.882101,0,0,0
20231218,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,914,1078.0,245,854.717781,0,0,0
20231218,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,30,31.0,7,32.176049,0,0,0
20231218,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,474,474.0,2,0.630251,0,0,0
20231218,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,577,577.0,7,1.934825,0,0,0
20231218,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,174,174.0,0,0.0,0,0,0
20231219,google,cpc,City - Albuquerque,DESKTOP,0,0,0,0,0,0,0,0,0,0,2,6.0,0,0.0,0,0,0
20231219,google,cpc,City - Albuquerque,MOBILE,0,0,0,0,0,0,0,0,0,0,4,7.0,1,1.11,0,0,0
20231219,google,cpc,City - Albuquerque,TABLET,0,0,0,0,0,0,0,0,0,0,2,3.0,0,0.0,0,0,0
20231219,google,cpc,City - Atlanta,DESKTOP,0,0,0,0,0,0,0,0,0,0,3,12.0,0,0.0,0,0,0
20231219,google,cpc,City - Atlanta,MOBILE,0,0,0,0,0,0,0,0,0,0,6,16.0,2,3.49,0,0,0
20231219,google,cpc,City - Austin,DESKTOP,0,0,0,0,0,0,0,0,0,0,2,9.0,1,1.87,0,0,0
20231219,google,cpc,City - Austin,MOBILE,0,0,0,0,0,0,0,0,0,0,2,12.0,0,0.0,0,0,0
20231219,google,cpc,City - Boston,DESKTOP,0,0,0,0,0,0,0,0,0,0,14,32.0,5,7.9,0,0,0
20231219,google,cpc,City - Boston,MOBILE,0,0,0,0,0,0,0,0,0,0,4,14.0,1,2.12,0,0,0
20231219,google,cpc,City - Charleston,DESKTOP,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0
20231219,google,cpc,City - Charleston,MOBILE,0,0,0,0,0,0,0,0,0,0,4,5.0,2,2.12,0,0,0
20231219,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,2,20.02002002002002,1,2.64,0,0,0
20231219,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,9,75.0,3,7.12,0,0,0
20231219,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
20231219,google,cpc,City - Dallas,DESKTOP,0,0,0,0,0,0,0,0,0,0,5,9.0,0,0.0,0,0,0
20231219,google,cpc,City - Dallas,MOBILE,0,0,0,0,0,0,0,0,0,0,2,18.0,2,5.08,0,0,0
20231219,google,cpc,City - Houston,DESKTOP,0,0,0,0,0,0,0,0,0,0,5,50.05005005005005,1,2.96,0,0,0
20231219,google,cpc,City - Houston,MOBILE,0,0,0,0,0,0,0,0,0,0,16,66.0,4,7.95,0,0,0
20231219,google,cpc,City - Los Angeles,DESKTOP,0,0,0,0,0,0,0,0,0,0,11,22.0,1,1.43,0,0,0
20231219,google,cpc,City - Los Angeles,MOBILE,0,0,0,0,0,0,0,0,0,0,11,46.0,3,3.09,0,0,0
20231219,google,cpc,City - Los Angeles,TABLET,0,0,0,0,0,0,0,0,0,0,2,4.0,1,1.38,0,0,0
20231219,google,cpc,City - Miami - CPC,DESKTOP,0,0,0,0,0,0,0,0,0,0,3,30.03003003003003,0,0.0,0,0,0
20231219,google,cpc,City - Miami - CPC,MOBILE,0,0,0,0,0,0,0,0,0,0,11,101.1001001001001,4,7.41,0,0,0
20231219,google,cpc,City - Nashville,DESKTOP,0,0,0,0,0,0,0,0,0,0,2,8.0,1,0.54,0,0,0
20231219,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,6,13.0,2,1.83,0,0,0
20231219,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,7,10.0,2,4.4,0,0,0
20231219,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,7,22.0,1,2.34,0,0,0
20231219,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,2,5.0,0,0.0,0,0,0
20231219,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,7,27.0,1,1.71,0,0,0
20231219,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
20231219,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0,0
20231219,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0.88,0,0,0
20231219,google,cpc,City - Salt Lake City,TABLET,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
20231219,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,5,8.0,2,3.47,0,0,0
20231219,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,5,14.0,2,0.65,0,0,0
20231219,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,0
20231219,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,6,16.0,1,0.95,0,0,0
20231219,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,3,12.0,1,4.3,0,0,0
20231219,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,8,42.0,2,7.25,0,0,0
20231219,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,7,44.0,0,0.0,0,0,0
20231219,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,4,4.0,1,3.61,0,0,0
20231219,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,4,8.0,3,8.57,0,0,0
20231219,google,cpc,City - Tucson,DESKTOP,0,0,0,0,0,0,0,0,0,0,5,8.0,2,3.52,0,0,0
20231219,google,cpc,City - Tucson,MOBILE,0,0,0,0,0,0,0,0,0,0,7,14.0,2,7.01,0,0,0
20231219,google,cpc,City - Tucson,TABLET,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0.64,0,0,0
20231219,google,cpc,City - Washington DC,DESKTOP,0,0,0,0,0,0,0,0,0,0,8,22.0,1,7.2,0,0,0
20231219,google,cpc,City - Washington DC,MOBILE,0,0,0,0,0,0,0,0,0,0,1,10.01001001001001,0,0.0,0,0,0
20231219,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,1366,8414.0,257,304.01,0,0,0
20231219,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,2555,14212.999999999998,675,684.78,0,0,0
20231219,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,108,655.0,26,27.09,0,0,0
20231219,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,5379,7124.0,3362,794.66,0,0,0
20231219,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,8198,9993.0,4979,1774.58,0,0,0
20231219,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,266,336.0,154,26.68,0,0,0
20231219,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,2857,20009.0,570,897.11,0,0,0
20231219,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,5376,36945.0,1279,1557.22,0,0,0
20231219,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,268,1957.9999999999998,48,76.21,0,0,0
20231219,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,765,2026.0,165,666.4478770000001,0,0,0
20231219,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,2451,5818.453367875648,530,1975.966324,0,0,0
20231219,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,28,71.0,7,21.54755,0,0,0
20231219,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,654,751.0,181,961.2637749999999,0,0,0
20231219,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,301,376.0,48,196.492901,0,0,0
20231219,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,29,33.0,4,10.969784,0,0,0
20231219,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,481,481.0,2,0.563959,0,0,0
20231219,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,482,482.0,3,0.99472,0,0,0
20231219,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,115,115.0,0,0.0,0,0,0
20231220,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,1353,7314.0,278,326.27,0,0,0
20231220,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,2638,12871.0,683,679.09,0,0,0
20231220,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,139,609.0,37,38.71,0,0,0
20231220,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,5173,6769.999999999999,3223,794.6999999999999,0,0,0
20231220,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,7888,9550.0,4789,1883.39,0,0,0
20231220,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,232,282.0,141,34.17,0,0,0
20231220,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,3070,18345.0,582,912.19,0,0,0
20231220,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,5906,34642.0,1316,1611.3100000000002,0,0,0
20231220,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,293,1791.0,56,88.57000000000001,0,0,0
20231220,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,674,1823.4684385382059,147,576.461867,0,0,0
20231220,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,2331,5389.754393871113,525,2163.065827,0,0,0
20231220,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,27,56.0,13,35.739067,0,0,0
20231220,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,697,796.0,180,979.014503,0,0,0
20231220,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,190,240.0,36,130.08,0,0,0
20231220,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,27,28.0,6,24.577758,0,0,0
20231220,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,513,513.0,3,0.858566,0,0,0
20231220,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,556,556.0,1,0.35,0,0,0
20231220,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,89,89.0,0,0.0,0,0,0
20231221,google,cpc,FF - Search - Brand,DESKTOP,0,0,0,0,0,0,0,0,0,0,2857,4051.0,1882,71.36,0,0,0
20231221,google,cpc,FF - Search - Brand,MOBILE,0,0,0,0,0,0,0,0,0,0,4487,5307.0,3088,103.82,0,0,0
20231221,google,cpc,FF - Search - Brand,TABLET,0,0,0,0,0,0,0,0,0,0,140,183.0,82,1.84,0,0,0
20231221,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,1371,6356.0,250,301.87,0,0,0
20231221,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,2693,12176.0,717,688.75,0,0,0
20231221,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,138,549.0,38,37.87,0,0,0
20231221,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,1191,1571.0,466,540.4100000000001,0,0,0
20231221,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,2792,3233.0,1083,1569.53,0,0,0
20231221,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,87,104.0,36,62.16,0,0,0
